"","longitude","latitude","Bio_1_2006_2016_average","Bio_5_2006_2016_average","Bio_6_2006_2016_average","Bio_11_2006_2016_average","Bio_13_2006_2016_average","Hyde_Year_2005"
"7903",-72.998885,43.717013,5.71856069564819,26.0363636016846,-15.6818189620972,-7.01818180084229,170.227279663086,0.147901336393893
"2032",-72.461187,44.340992,5.30340909957886,25.6000003814697,-16.7818183898926,-7.68939399719238,165.418182373047,0.0938589125224753
"3967",-71.217236,42.268777,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"5586",-106.663485,35.078382,11.2484846115112,31.6545467376709,-9.09090900421143,1.51363635063171,86.7363662719727,0.626222556879971
"8060",-80.215679,43.539248,6.47159099578857,25.7000007629395,-12.8818187713623,-6.12424278259277,124,0.768685336451811
"8683",-135.939331,59.419933,1.26666665077209,17.3545455932617,-14.9545459747314,-8.19393920898438,159.090911865234,0
"261",-79.975044,45.34145,5.95643949508667,25.72727394104,-16.2636375427246,-7.64242458343506,167.045455932617,0.0839695109072429
"3085",-75.963936,44.470051,7.57651519775391,26.8454551696777,-14.0272731781006,-5.84848499298096,146.336364746094,0.203248245772806
"1401",-109.916553,45.016045,3.18106079101562,24.3454551696777,-13.9000005722046,-6.313636302948,88.0909118652344,0.370051603140112
"2753",-149.59628,61.10497,2.38787889480591,18.8272724151611,-15.2090911865234,-8.33181858062744,95.2181854248047,0.00223920961082858
"7800",-79.324036,43.649258,8.33522701263428,26.7090911865234,-9.92727279663086,-3.80909109115601,111.900001525879,0.262418850511958
"2191",-151.012,61.192,1.95568192005157,18.4272727966309,-15.6000003814697,-8.4651517868042,103.145454406738,0.000495021569857028
"9592",-97.046905,37.705203,14.1791667938232,34.4090919494629,-6.24545478820801,1.88181829452515,178.327270507812,0.818048838527303
"6844",-93.181152,44.889574,7.70757579803467,28.4363632202148,-15.1818180084229,-7.20757579803467,154.527267456055,0.482276931638194
"10170",-119.705272,39.131592,7.77386379241943,29.72727394104,-8.95454597473145,-0.393939405679703,177.56364440918,0.108915089614601
"5011",-70.3895,46.822333,3.31174254417419,23.3454551696777,-18.6909103393555,-10.8106060028076,160.454544067383,0.0538334520589817
"4003",-110.795303,44.221955,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"5784",-158.6194,56.949375,2.7348484992981,15.7818183898926,-11.4000005722046,-5.16363620758057,133,0.00310640566379752
"5472",-84.508602,39.144573,12.1212120056152,30.0090923309326,-6.32727289199829,0.487878769636154,177.827270507812,0.505141143600097
"10204",-131.644333,55.450283,7.27121210098267,17.990909576416,-3.04545450210571,1.44696974754333,304.399993896484,0.00807513193131705
"8850",-110.587449,44.422814,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"833",-113.844452,49.112535,4.03333330154419,23.3363647460938,-13.9545459747314,-5.61969709396362,123.700004577637,0.508950015379441
"3148",-147.503691082632,64.8440839552532,-2.18143939971924,22.5090923309326,-28.3727283477783,-19.8090915679932,71.2909088134766,0.020981638554235
"10018",-110.7565,43.6458,2.76098489761353,25.1818180084229,-14.490909576416,-7.33484840393066,86.0090942382812,0.190420167016637
"6156",-114.295816,48.245286,5.02840900421143,25.981819152832,-11.3181819915771,-4.66060590744019,87.0636367797852,0.18026386977926
"3576",-71.698432,46.756238,3.59621214866638,23.8090915679932,-19.4090919494629,-11.024242401123,186.12727355957,0.173101280434641
"7243",-75.232664,43.100903,7.00606060028076,26.4272727966309,-13.4727277755737,-5.68333339691162,151.036361694336,0.212661468104109
"7106",-87.636223,41.924121,10.1715908050537,28.8999996185303,-9.20909118652344,-2.50909090042114,151.436370849609,0.167845507664889
"7897",-87.633294,41.920425,10.1715908050537,28.8999996185303,-9.20909118652344,-2.50909090042114,151.436370849609,0.167845507664889
"8004",-81.609275,41.170851,9.94128799438477,28.4272727966309,-8.33636379241943,-1.78333342075348,140.690902709961,0.391409084513251
"8927",-121.749621,49.195847,7.86363649368286,22.5454540252686,-3.83636379241943,0.628787875175476,310.754547119141,0.0987710934693982
"9525",-84.305606,46.536252,4.08181810379028,24.0181827545166,-17.8454551696777,-9.38484859466553,157.618179321289,0.0781456388762012
"8394",-113.715402,48.924809,0.158333346247673,19.2636375427246,-16.2272720336914,-8.75151538848877,108.099998474121,0.134417297455391
"2321",-89.478052,43.026895,7.76363658905029,27.7909088134766,-13.36363697052,-5.80303049087524,160.281814575195,0.581008602698806
"5638",-73.585041,41.279338,11.2757577896118,29.7999992370605,-6.72727298736572,-0.119696974754333,183.336364746094,0.0721402652314083
"7651",-78.456092,35.700499,15.4784097671509,32.2909088134766,-1.94545459747314,5.75151538848877,193.018188476562,0.426481266782785
"933",-75.890122,35.842382,16.6757583618164,30.1909103393555,2.281818151474,7.99242448806763,204.236373901367,0.0291425269340014
"7124",-74.159872,40.822317,11.9208335876465,30.0363636016846,-5.54545450210571,0.684848487377167,187.436370849609,0.0211944610363322
"4539",-110.448614,44.806876,2.55946969985962,24.1272735595703,-14.4363641738892,-7.02121210098267,78.8181838989258,0.0859578306819423
"7084",-71.087283,42.399251,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"8030",-77.284701,38.938627,14.3200759887695,31.8909091949463,-3.10909104347229,3.48636364936829,176.754547119141,0.201210412521078
"9874",-111.588343,40.603308,7.49431848526001,28.9181823730469,-9.60909080505371,-2.80909085273743,117.263641357422,0.262087913837748
"1501",-134.419613,58.301913,4.17954540252686,17.6000003814697,-10.3272733688354,-4.1075758934021,180.072723388672,0.0050651065598451
"1890",-77.046088,38.925214,14.3200759887695,31.8909091949463,-3.10909104347229,3.48636364936829,176.754547119141,0.201210412521078
"9686",-85.241753,43.699887,7.57310628890991,27.4181823730469,-11.4363641738892,-4.61818170547485,132.490905761719,0.271272581308438
"4309",-80.123549,46.450374,5.05265140533447,25.8636360168457,-18.5181827545166,-9.48939418792725,122.945457458496,0.0688570559829499
"9172",-71.762421,42.183318,9.55378818511963,28.1272735595703,-8.60909080505371,-2.05454540252686,192.19091796875,0.0173338867017407
"3635",-122.476702,37.797946,14.5598487854004,22.8909091949463,6.32727289199829,10.7939395904541,206.727279663086,0.101806872389517
"1121",-146.265233,61.084082,-2.45492434501648,16.7000007629395,-22.8363647460938,-15.1166667938232,161.300003051758,0
"1726",-84.830954,45.354618,6.14053058624268,25.9272727966309,-13.9545459747314,-6.49393939971924,111.536361694336,0.15732772409633
"3230",-75.359152,38.742661,13.6708335876465,31.1090908050537,-3.10909080505371,3.48181819915771,181.527282714844,0.241306421280573
"3142",-99.330185,38.87331,12.3143939971924,34.2545471191406,-9.5090913772583,-0.160606056451797,144.172729492188,0.993774592440714
"556",-137.13824,60.357756,-3.99545454978943,14.6999998092651,-24.6272735595703,-15.6984853744507,75.0454559326172,0
"351",-120.122094,38.874725,7.96856069564819,28.5090923309326,-7.49090909957886,0.646969676017761,394.109100341797,0.0325522181313229
"3717",-93.199015,45.421793,7.03484869003296,27.9272727966309,-16.236364364624,-7.92575788497925,147.136367797852,0.454853623630511
"9031",-81.586983,41.2985,9.94128799438477,28.4272727966309,-8.33636379241943,-1.78333342075348,140.690902709961,0.391409084513251
"2662",-90.851307,41.58851,10.0803031921387,29.6636371612549,-10.8363637924194,-3.46363639831543,173.990905761719,0.85242947558242
"2706",-93.841011,58.754694,-6.05492448806763,18.5363636016846,-31.3000011444092,-23.957576751709,98.8727264404297,0
"7112",-97.351919,38.030989,13.6674242019653,34.2272720336914,-6.90909099578857,1.295454621315,166.827270507812,0.986902062915581
"144",-122.245774,40.937635,15.6526517868042,35.3181838989258,0.481818169355392,7.25454568862915,344.609100341797,0.223848270709356
"2497",-153.979,57.54,3.71401524543762,16.3272724151611,-9.92727279663086,-3.17272734642029,197.963638305664,0.00622002202295632
"5436",-110.0503,44.400694,1.92689394950867,23.763635635376,-15.1090908050537,-7.69393968582153,81.6636352539062,0.0254147335686596
"10260",-86.655556,36.296667,15.214394569397,32.0818176269531,-1.87272727489471,4.77272748947144,204.400009155273,0.684962730978536
"9193",-123.14731,49.29552,9.90795516967773,22.2181816101074,-0.0181818325072527,3.84545469284058,294.854553222656,0.034385442622313
"7911",-76.437446,42.503496,8.31363677978516,27.2000007629395,-10.4363641738892,-3.71515154838562,149.090911865234,0.354755702752127
"6896",-71.072594,42.376527,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"4364",-73.185199,44.021351,7.58977270126343,27.7818183898926,-13.8454542160034,-5.6575756072998,143.018188476562,0.174621159303408
"2129",-105.498755,39.841544,6.73863649368286,27.8363647460938,-11.6090908050537,-2.69848489761353,85.8000030517578,0.470481742386209
"3374",-88.044251,43.038815,8.12575721740723,27.2000007629395,-11.6909093856812,-4.92878818511963,149.754547119141,0.44098957013058
"2752",-87.783625,42.74867,8.72954559326172,26.7818183898926,-10.0636367797852,-3.563636302948,151.536361694336,0.118602410375078
"4097",-111.815122,40.688689,7.49431848526001,28.9181823730469,-9.60909080505371,-2.80909085273743,117.263641357422,0.262087913837748
"2476",-72.606463,43.171682,6.81931829452515,26.9454555511475,-13.872727394104,-5.65000009536743,178.736358642578,0.131864576728639
"5798",-90.561768,38.52671,13.2541666030884,32.0272750854492,-6.39090919494629,1.11060607433319,178.69091796875,0.626716761295838
"2236",-70.508567,41.628692,10.8950757980347,28.3454551696777,-6.24545478820801,0.33030304312706,201.981826782227,0.143360926351473
"5649",-121.74,38.55,16.1412887573242,34.8090934753418,2.32727265357971,8.44696998596191,215.972732543945,0.622778381628811
"4806",-110.588455,44.427963,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"9343",-73.466827,44.689124,7.27803039550781,27.22727394104,-14.6454544067383,-6.28636360168457,150.336364746094,0.170892746673783
"7924",-80.076439,42.170994,9.20075798034668,28.0545463562012,-9.05454540252686,-2.43333339691162,129.69091796875,0.0132912352201278
"937",-79.604562,37.443349,13.8299245834351,30.6090908050537,-2.70000004768372,3.83030319213867,173.972732543945,0.278557689360753
"1614",-111.545319,54.859931,1.26022732257843,23.0454540252686,-24.5454540252686,-14.3909091949463,104.554550170898,0.364727811876925
"6813",-74.437962,40.47682,12.2511367797852,29.7181816101074,-4.73636388778687,1.44242429733276,180.345458984375,0.137831655336609
"7778",-72.558932,41.266833,11.2007579803467,28.3363647460938,-5.51818180084229,0.375757604837418,173.081817626953,0.11436204956689
"9171",-105.582115,38.968204,2.82424259185791,24.509090423584,-16.981819152832,-6.89242458343506,76.3363647460938,0.410083072619408
"6053",-83.0833,40.1667,10.2526521682739,29.0636367797852,-8.71818161010742,-1.6242424249649,144.418182373047,0.728985505539202
"5557",-104.854597,38.77106,9.68636417388916,30.3272724151611,-8.72727298736572,-0.137878805398941,95.2909088134766,0.640789516321743
"9302",-81.315471,46.382504,5.31969690322876,26.1000003814697,-17.9363632202148,-8.95909118652344,112.527275085449,0.145058306203206
"7724",-83.007057,39.234703,11.4325761795044,29.6545467376709,-7.07272720336914,0.210606053471565,165.87272644043,0.507102574329149
"5597",-87.83617,41.833365,10.1715908050537,28.8999996185303,-9.20909118652344,-2.50909090042114,151.436370849609,0.167845507664889
"1744",-79.511919,44.405295,6.68106079101562,26.1818180084229,-13.0727272033691,-6.00303030014038,117.809097290039,0.639671383614838
"4536",-121.727641,37.347791,13.2848482131958,25.5363636016846,2.72727274894714,8.32424259185791,267.972747802734,0.28218341711267
"4545",-105.629596,40.395065,1.11666667461395,23.1727275848389,-17.4181823730469,-8.40606117248535,72.7636337280273,0.352551231457237
"4911",-72.86,41.39083,11.2007579803467,28.3363647460938,-5.51818180084229,0.375757604837418,173.081817626953,0.11436204956689
"831",-123.299262,42.924826,10.8890151977539,28.9090919494629,-1.218181848526,4.08181810379028,255.245468139648,0.0395433676549941
"6890",-81.849305,41.369378,9.94128799438477,28.4272727966309,-8.33636379241943,-1.78333342075348,140.690902709961,0.391409084513251
"5932",-143.61,64.37611,-6.34696960449219,16.254545211792,-29.9090919494629,-21.3272724151611,65.1909103393555,0
"1057",-110.440387,44.93539,2.55946969985962,24.1272735595703,-14.4363641738892,-7.02121210098267,78.8181838989258,0.0859578306819423
"8734",-149.686,60.3909999991903,-0.453030318021774,13.5363636016846,-16.2272720336914,-8.87424278259277,111.900001525879,0
"6718",-147.55,66.15,-3.6098484992981,21.6818180084229,-29.2636375427246,-21.207576751709,61.990909576416,0.000548641263126452
"1072",-120.140137,52.006026,2.86287879943848,20.7090911865234,-12.9090909957886,-6.93484878540039,139.136367797852,0.00527293764013505
"9594",-72.588518,44.204681,4.89886379241943,24.9454555511475,-16.9181823730469,-8.04090881347656,173.600006103516,0.136222575154976
"9882",-72.9905,43.362,6.81931829452515,26.9454555511475,-13.872727394104,-5.65000009536743,178.736358642578,0.131864576728639
"70",-132.028794,54.02346,8.14583301544189,17.3545455932617,0.0909090936183929,3.65303039550781,294.590911865234,0.0297205432679765
"572",-81.39925,46.013476,5.31969690322876,26.1000003814697,-17.9363632202148,-8.95909118652344,112.527275085449,0.145058306203206
"10201",-146.574722,64.9025,-3.20946979522705,20.7727279663086,-27.8818187713623,-19.8560600280762,69.1181869506836,0.00044138110495247
"6621",-133.001455151382,55.6162991974349,6.78409099578857,16.9272727966309,-3.40000009536743,1.08181822299957,290.990905761719,0.0152472700494296
"7463",-74.838718,40.726644,10.5011367797852,29.7909088134766,-8.127272605896,-0.921212136745453,194.463638305664,0.0412782545517924
"10173",-146.574722,64.9025,-3.20946979522705,20.7727279663086,-27.8818187713623,-19.8560600280762,69.1181869506836,0.00044138110495247
"2215",-73.016633,44.66554,7.27803039550781,27.22727394104,-14.6454544067383,-6.28636360168457,150.336364746094,0.170892746673783
"415",-120.260719,39.365055,7.28636360168457,28.2727279663086,-8.42727279663086,-0.196969717741013,326.5,0.0413472747322523
"1742",-75.651497,45.446575,6.21704530715942,26.4363632202148,-16.0727272033691,-8.29848480224609,127.863639831543,0.404754674874097
"9434",-72.834506,44.07846,4.89886379241943,24.9454555511475,-16.9181823730469,-8.04090881347656,173.600006103516,0.136222575154976
"5690",-148.156306,64.919383,-2.27007579803467,22.2090911865234,-28.0636367797852,-19.5757579803467,76.5272750854492,0.00864856820446641
"10108",-122.133532,38.012779,14.4958333969116,28.0363636016846,3.41818189620972,9.06818199157715,328.318176269531,0.313273196359445
"1915",-81.953133,35.748703,14.4094696044922,30.7818183898926,-2.26363635063171,5.16818189620972,187.781829833984,0.101758439565368
"2371",-76.22904,38.947401,14.1246213912964,31.0181827545166,-2.57272744178772,3.52575755119324,184.300003051758,0.234581086086523
"2148",-72.537911,42.324696,9.3378791809082,29.0454559326172,-10.3181819915771,-2.70909094810486,183.327270507812,0.0447426434118955
"1777",-76.330414,38.986289,14.1246213912964,31.0181827545166,-2.57272744178772,3.52575755119324,184.300003051758,0.234581086086523
"1091",-120.312727,39.426555,7.28636360168457,28.2727279663086,-8.42727279663086,-0.196969717741013,326.5,0.0413472747322523
"395",-113.913539,46.96364,6.06666660308838,27.990909576416,-10.6090908050537,-3.85303044319153,65.7818222045898,0.335006114189626
"9153",-92.078588,48.162175,3.00227284431458,24.72727394104,-21.7181816101074,-12.1378793716431,142.19091796875,0.104854285371107
"9512",-72.043694,44.851812,5.13295459747314,24.7636375427246,-16.5363636016846,-8.04848480224609,179.454544067383,0.113848732960795
"3612",-89.430182,43.088775,7.76363658905029,27.7909088134766,-13.36363697052,-5.80303049087524,160.281814575195,0.581008602698806
"1816",-89.428669,43.030444,7.76363658905029,27.7909088134766,-13.36363697052,-5.80303049087524,160.281814575195,0.581008602698806
"9179",-92.074346,46.839013,5.21969699859619,25.7272720336914,-17.4545459747314,-9.08484840393066,145.536361694336,0.206056904276969
"7256",-86.022436,40.077022,11.1450757980347,29.8545455932617,-8,-1.05757582187653,166.754547119141,0.790787461439626
"2586",-73.13012,44.7392,7.27803039550781,27.22727394104,-14.6454544067383,-6.28636360168457,150.336364746094,0.170892746673783
"4619",-85.967953,46.27262,5.46060609817505,25.0909099578857,-14.6818180084229,-7.33333349227905,119.263641357422,0.0670643975062757
"2126",-72.461583,44.34127,5.30340909957886,25.6000003814697,-16.7818183898926,-7.68939399719238,165.418182373047,0.0938589125224753
"4292",-106.490597,35.852876,9.49318218231201,29.9545459747314,-10.8272733688354,-0.133333340287209,90.2545471191406,0.566006517982419
"10042",-105.18844,39.771862,6.73863649368286,27.8363647460938,-11.6090908050537,-2.69848489761353,85.8000030517578,0.470481742386209
"5103",-72.24437,44.827403,5.13295459747314,24.7636375427246,-16.5363636016846,-8.04848480224609,179.454544067383,0.113848732960795
"630",-75.815286,35.820733,16.6757583618164,30.1909103393555,2.281818151474,7.99242448806763,204.236373901367,0.0291425269340014
"2357",-72.461378,44.340862,5.30340909957886,25.6000003814697,-16.7818183898926,-7.68939399719238,165.418182373047,0.0938589125224753
"453",-115.797268,51.228188,-2.28712129592896,16.254545211792,-19.9272727966309,-11.8696975708008,127.918182373047,0.000427219064446532
"9515",-97.301949,37.740047,14.1791667938232,34.4090919494629,-6.24545478820801,1.88181829452515,178.327270507812,0.818048838527303
"1386",-106.330416,36.597073,4.17386388778687,25.7090911865234,-17.009090423584,-5.90000009536743,89.7636413574219,0.380329027655724
"2719",-83.7768,44.5607,6.54128789901733,26.481819152832,-13.4727277755737,-5.81969690322876,118.063636779785,0.0683789617620488
"3674",-71.185849,42.043112,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"9782",-122.40438,40.504024,15.6526517868042,35.3181838989258,0.481818169355392,7.25454568862915,344.609100341797,0.223848270709356
"4893",-74.801027,44.547502,6.33106088638306,25.9272727966309,-15.3909091949463,-7.4212121963501,149.300003051758,0.139315413564506
"4389",-72.586176,43.853624,5.71856069564819,26.0363636016846,-15.6818189620972,-7.01818180084229,170.227279663086,0.147901336393893
"10154",-119.577157,37.740036,10.4022731781006,30.8272724151611,-5.57272720336914,2.66666674613953,354.263641357422,0.0939224436655409
"1943",-74.628668,40.553964,10.5011367797852,29.7909088134766,-8.127272605896,-0.921212136745453,194.463638305664,0.0412782545517924
"8494",-153.26667,57.46667,3.93371224403381,15.6454544067383,-8.55454540252686,-1.968181848526,234,0.00050356943004826
"3658",-122.456965,37.791792,14.5598487854004,22.8909091949463,6.32727289199829,10.7939395904541,206.727279663086,0.101806872389517
"2821",-73.55473,45.556467,5.63787889480591,26,-17.1545448303223,-8.98787879943848,161.745452880859,0.387951321596371
"5218",-69.990258,45.893547,4.28409099578857,24.8727283477783,-17.9545459747314,-9.44393920898438,153.809097290039,0.0195210306646524
"2015",-72.209511,43.808761,6.39924240112305,26.9545459747314,-15.0272731781006,-6.36212158203125,157.118179321289,0.0788592768770432
"1361",-106.570435,36.855551,6.33181810379028,28.2000007629395,-15.1090908050537,-4.02272748947144,99.0999984741211,0.43925461439827
"8504",-150.597222,60.085833,2.75795459747314,16.6636371612549,-12.6727275848389,-5.91363620758057,103.063636779785,0.00141125062978683
"7260",-97.018311,49.912058,2.7651515007019,26.3636360168457,-23.8636360168457,-14.6469697952271,122.15454864502,0.824152898522192
"5073",-110.588454,44.427968,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"5915",-150.659610395253,66.46734806365,-5.29696989059448,19.8909091949463,-29.8909091949463,-21.9166660308838,85.4545516967773,0
"1891",-75.662286,45.447621,6.21704530715942,26.4363632202148,-16.0727272033691,-8.29848480224609,127.863639831543,0.404754674874097
"3432",-104.882441,39.813085,9.23257637023926,30.6727275848389,-9.72727298736572,-0.821212112903595,81.9272766113281,0.571225925439369
"7037",-76.3078,37.780972,14.4238634109497,31,-2.05454540252686,4.52424240112305,204.336364746094,0.144156260319005
"8507",-151.082,60.489999999192,3.05946969985962,17,-12.3454542160034,-5.62424230575562,103.209091186523,0.00153921284293226
"2540",-80.943171,35.380807,16.207576751709,32.2545471191406,-0.236363619565964,6.60303020477295,171.809097290039,0.329358752003447
"1464",-119.724884,37.665342,10.4022731781006,30.8272724151611,-5.57272720336914,2.66666674613953,354.263641357422,0.0939224436655409
"1827",-89.513994,43.092961,7.61060619354248,27.736364364624,-13.7636365890503,-6.05454540252686,163.899993896484,0.417201873120259
"10186",-127.07889,65.48111,-5.13295459747314,22.72727394104,-32.0272750854492,-24.4106063842773,59.7181816101074,0
"7177",-96.324681,44.011938,6.75454568862915,28.5454559326172,-17.0818176269531,-8.34696960449219,134.763641357422,0.867950834903119
"4091",-122.453374,37.79763,14.5598487854004,22.8909091949463,6.32727289199829,10.7939395904541,206.727279663086,0.101806872389517
"5298",-75.18806,42.7075,7.25378799438477,26.490909576416,-12.245454788208,-4.92727279663086,160,0.257770359211354
"3594",-81.25449,35.1118,16.259090423584,32.4181823730469,-0.172727286815643,6.7348484992981,167.62727355957,0.301097352708163
"9727",-118.131653,36.015428,6.28674268722534,25.6727275848389,-9.16363620758057,-0.225757628679276,236.12727355957,0.290170681837671
"9238",-92.460495,35.071318,16.625,34.4454536437988,-0.927272737026215,6.2348484992981,189.409088134766,0.717921256531011
"7495",-82.725243,35.229302,11.7393941879272,27.5818195343018,-4.18181848526001,3.01212120056152,229.054550170898,0.021920889491583
"7698",-79.055845,35.9132,15.1253786087036,31.9454555511475,-2.07272720336914,5.47424268722534,183.081817626953,0.153585077751455
"3460",-120.458136,38.783863,7.96856069564819,28.5090923309326,-7.49090909957886,0.646969676017761,394.109100341797,0.0325522181313229
"5220",-67.481982,44.73621,6.71250009536743,23.2000007629395,-10.36363697052,-3.8424243927002,170.654541015625,0.00330350978916932
"899",-110.588454,44.427968,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"3960",-112.112997,36.106965,11.9166669845581,32.3636360168457,-5.91818189620972,2.48787879943848,75.4909133911133,0.30513298993429
"300",-120.260948,39.384129,7.28636360168457,28.2727279663086,-8.42727279663086,-0.196969717741013,326.5,0.0413472747322523
"1976",-89.388585,43.130133,7.76363658905029,27.7909088134766,-13.36363697052,-5.80303049087524,160.281814575195,0.581008602698806
"5186",-69.990258,45.893547,4.28409099578857,24.8727283477783,-17.9545459747314,-9.44393920898438,153.809097290039,0.0195210306646524
"6975",-104.958925,40.337389,10.2590913772583,31.9545459747314,-9.40909099578857,-0.299999952316284,79.7090911865234,0.893481393987553
"1579",-106.363547,35.156221,9.68825817108154,29.72727394104,-10.2272729873657,0.390909135341644,98.6727294921875,0.651552210346282
"3467",-89.392587,37.945392,13.8181819915771,32.2636375427246,-4.82727289199829,2.40151524543762,217.863632202148,0.58706777562845
"7330",-71.116165,42.388841,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"392",-79.015721,45.42387,5.5299243927002,25.5454559326172,-16.9272727966309,-8.1712121963501,149.345458984375,0.06827320149167
"6655",-124.05,48.4166,8.94924259185791,19.5363636016846,0.236363649368286,4.23333358764648,611.109130859375,0.0116329953164752
"5678",-121.74,38.55,16.1412887573242,34.8090934753418,2.32727265357971,8.44696998596191,215.972732543945,0.622778381628811
"3625",-77.346475,37.657987,14.3352279663086,31.6454544067383,-2.82727265357971,4.06666660308838,194.100006103516,0.312441496252365
"1690",-88.026103,43.142774,8.12575721740723,27.2000007629395,-11.6909093856812,-4.92878818511963,149.754547119141,0.44098957013058
"3181",-122.053945207868,37.4292019020602,14.3973484039307,23.8545455932617,5.50909090042114,10.4045457839966,273.263641357422,0.139686170006749
"2679",-147.810667,64.885167,-2.18143939971924,22.5090923309326,-28.3727283477783,-19.8090915679932,71.2909088134766,0.020981638554235
"730",-117.680018,52.565177,-0.381060600280762,17.8090915679932,-18.1363639831543,-10.3666667938232,135.954544067383,0.000382389479050809
"1817",-62.68616,46.443742,5.83484840393066,24.0727272033691,-12.6636362075806,-6.0151515007019,141.945449829102,0.229350541625698
"2684",-75.455081,39.258367,13.343939781189,30.8272743225098,-3.70909094810486,2.78030300140381,179.936370849609,0.223106596586608
"7484",-77.119268,38.985122,14.3200759887695,31.8909091949463,-3.10909104347229,3.48636364936829,176.754547119141,0.201210412521078
"7171",-79.513107,43.59237,7.27575778961182,26.736364364624,-11.9636363983154,-5.15303039550781,106.700004577637,0.54369793339092
"1991",-92.780732,45.054332,7.313636302948,28.2727279663086,-15.9636363983154,-7.5878791809082,146.327270507812,0.496245485437878
"885",-110.439731,44.915602,2.55946969985962,24.1272735595703,-14.4363641738892,-7.02121210098267,78.8181838989258,0.0859578306819423
"7859",-71.149213,42.387408,10.3500003814697,28.72727394104,-7.72727298736572,-1.05000007152557,195.990905761719,0.0216263631659146
"4742",-121.644541,39.653856,15.1109848022461,33.9545440673828,0.390909075737,7.13939380645752,322.472717285156,0.401460544636873
"9377",-121.899353,37.334195,13.2848482131958,25.5363636016846,2.72727274894714,8.32424259185791,267.972747802734,0.28218341711267
"2680",-79.901912,40.44262,10.7920455932617,28.990909576416,-6.79090929031372,-0.172727286815643,147.054550170898,0.303402246740136
"4193",-122.553606,37.863132,13.9992427825928,25.7909088134766,3.99090909957886,10.0166664123535,377.372741699219,0.0537449003584269
"6026",-93.19763,44.769272,7.70757579803467,28.4363632202148,-15.1818180084229,-7.20757579803467,154.527267456055,0.482276931638194
"4301",-110.588454,44.427968,2.87348484992981,25.009090423584,-14.3181819915771,-7.03939390182495,89.7909088134766,0.0700657332628697
"2128",-84.35682,46.513388,4.08181810379028,24.0181827545166,-17.8454551696777,-9.38484859466553,157.618179321289,0.0781456388762012
"840",-82.561398,36.972868,12.3522729873657,29.0545463562012,-4.72727298736572,2.35909104347229,154.545455932617,0.376955906504433
"3623",-70.091279,41.675329,11.0821971893311,28.3363647460938,-6.11818170547485,0.309090912342072,214.754547119141,0.0706936614108837
"6302",-133.82935,56.929367,6.314772605896,17.8272724151611,-5.59999990463257,-0.493939399719238,271.254547119141,0.0272323629382868
"2238",-122.495551,37.495843,14.3973484039307,23.8545455932617,5.50909090042114,10.4045457839966,273.263641357422,0.139686170006749
"7815",-82.518278,41.949139,10.0318183898926,28.2636375427246,-7.97272729873657,-1.98030304908752,138.06364440918,0.200844216000792
"9552",-91.203333,47.384167,4.13712120056152,24.745454788208,-18.3363647460938,-9.53787899017334,137.62727355957,0.0151806177125215
"3799",-122.95264,38.039129,14.4537878036499,26.9363632202148,4.00909090042114,9.54090881347656,397.936370849609,0.358246584597437
"4579",-121.509339,38.861164,16.1412887573242,34.8090934753418,2.32727265357971,8.44696998596191,215.972732543945,0.622778381628811
"5003",-71.8355,46.568,3.59621214866638,23.8090915679932,-19.4090919494629,-11.024242401123,186.12727355957,0.173101280434641
"9126",-122.171745,47.424545,11.6579551696777,25.8909091949463,1.218181848526,5.35303020477295,207.681823730469,0.229031705706513
"3366",-122.385936,37.581795,14.5598487854004,22.8909091949463,6.32727289199829,10.7939395904541,206.727279663086,0.101806872389517
"6748",-145.304072532975,62.3015053496927,-2.44962120056152,19.7818183898926,-25.9363632202148,-17.7893943786621,71.6363677978516,6.18722525569726e-05
"5916",-130.221634,63.160235,-7.48409128189087,16.8000011444092,-32.7000007629395,-23.3954544067383,66.9363632202148,0
"8774",-130.053406,55.976871,3.43219709396362,16.5545463562012,-9.51818180084229,-3.88484859466553,230.381820678711,0.00782682477526781
"5671",-121.74,38.55,16.1412887573242,34.8090934753418,2.32727265357971,8.44696998596191,215.972732543945,0.622778381628811
"6462",-132.924,56.6837,5.43219709396362,18.3818187713623,-8.23636341094971,-2.48636364936829,248.954544067383,0.0119477349598133
"9375",-79.158448,36.128488,14.6287879943848,31.4454555511475,-2.49090909957886,4.81969690322876,186.509094238281,0.317370044527944
